slug,locale,primary_text,headline_price,headline_place,description,cta,link
"guadalobon-beach-residences","en","A collection of 87 apartments and townhouses in Estepona, close to Guadalobon beach, with a communal pool and gardens.","From EUR 450,000","Estepona, Estepona","From,EUR 450,000","LEARN_MORE","https://nuevaliving.com/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","es","Una colección de 87 apartamentos y adosadas en Estepona, cerca de la playa de Guadalobón, con piscina comunitaria y jardines.","Desde 450.000 €","Estepona, Estepona","Desde,Desde 450.000 €","LEARN_MORE","https://nuevaliving.com/es/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","fr","Une collection de 87 appartements et maisons mitoyennes à Estepona, près de la plage de Guadalobon, avec piscine commune et jardins.","À partir de 450 000 €","Estepona, Estepona","Estepona","LEARN_MORE","https://nuevaliving.com/fr/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","de","Eine Sammlung von 87 Wohnungen und Reihenhäusern in Estepona, nahe dem Guadalobón-Strand, mit Gemeinschaftspool und Gärten.","Ab 450.000 €","Estepona, Estepona","Ab,Ab 450.000 €","LEARN_MORE","https://nuevaliving.com/de/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","ru","Коллекция из 87 апартаментов и таунхаусов в Эстепоне, рядом с пляжем Гвадалобон, с общим бассейном и садами.","От 450 000 €","Estepona, Эстепона","От,От 450 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","ar","مجموعة من 87 شقة وفيلا متلاصقة في إستيبونا، بالقرب من شاطئ غوادالوبون، مع مسبح مشترك وحدائق.","ابتداءً من 450,000 €","Estepona، إستيبونا","إستيبونا","LEARN_MORE","https://nuevaliving.com/ar/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","nl","Een collectie van 87 appartementen en herenhuizen in Estepona, dicht bij het strand van Guadalobón, met gemeenschappelijk zwembad en tuinen.","Vanaf € 450.000","Estepona, Estepona","Vanaf,Vanaf € 450.000","LEARN_MORE","https://nuevaliving.com/nl/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","pl","Kolekcja 87 apartamentów i domów szeregowych w Esteponie, blisko plaży Guadalobón, z basenem wspólnym i ogrodami.","Od 450 000 €","Estepona, Estepona","Od,Od 450 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","no","En samling på 87 leiligheter og rekkehus i Estepona, nær Guadalobón-stranden, med felles basseng og hager.","Fra 450 000 €","Estepona, Estepona","Fra,Fra 450 000 €","LEARN_MORE","https://nuevaliving.com/no/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=guadalobon-beach-residences"
"guadalobon-beach-residences","sv","En samling om 87 lägenheter och radhus i Estepona, nära Guadalobón-stranden, med gemensam pool och trädgårdar.","Från 450 000 €","Estepona, Estepona","Från,Från 450 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-guadalobon-beach-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=guadalobon-beach-residences"
"higueron-garden-villas","en","Eighteen of twenty-eight three-bedroom houses at El Higuerón, each with a private garden and room for its own pool, in a gated scheme with a saltwater pool, a gym and a co-working room.","From EUR 810,000","Townhouses, El Higuerón","3 bedrooms","LEARN_MORE","https://nuevaliving.com/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","es","Dieciocho de veintiocho casas de tres dormitorios en El Higuerón, cada una con jardín privado y espacio para su propia piscina, en una promoción cerrada con piscina de cloración salina, gimnasio y sala de coworking.","Desde 810.000 €","Adosados, El Higuerón","3 dormitorios","LEARN_MORE","https://nuevaliving.com/es/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","fr","Dix-huit maisons de trois chambres sur vingt-huit à El Higuerón, chacune avec jardin privatif et emplacement pour sa propre piscine, dans un programme fermé avec piscine au sel, salle de sport et espace de coworking.","À partir de 810 000 €","Maisons mitoyennes, El Higuerón","3 chambres","LEARN_MORE","https://nuevaliving.com/fr/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","de","Achtzehn von achtundzwanzig Häusern mit drei Schlafzimmern in El Higuerón, jedes mit privatem Garten und Platz für einen eigenen Pool, in einer geschlossenen Anlage mit Salzwasserpool, Fitnessraum und Coworking-Raum.","Ab 810.000 €","Reihenhäuser, El Higuerón","3 Schlafzimmer","LEARN_MORE","https://nuevaliving.com/de/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","ru","Восемнадцать из двадцати восьми трёхспальных домов в Эль-Игероне: у каждого частный сад и место под собственный бассейн, в закрытом комплексе с бассейном на солёной воде, спортзалом и коворкингом.","От 810 000 €","Таунхаусы, Эль-Игерон","3 спальни","LEARN_MORE","https://nuevaliving.com/ru/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","ar","ثمانية عشر من أصل ثمانية وعشرين منزلاً بثلاث غرف نوم في إل إيغيرون، لكل منها حديقة خاصة ومساحة لمسبح خاص، في مجمّع مغلق فيه مسبح بكلورة ملحية وصالة رياضة وغرفة عمل مشترك.","ابتداءً من 810,000 €","فلل متلاصقة، إل إيغيرون","3 غرف نوم","LEARN_MORE","https://nuevaliving.com/ar/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","nl","Achttien van de achtentwintig woningen met drie slaapkamers in El Higuerón, elk met een eigen tuin en ruimte voor een eigen zwembad, in een besloten complex met een zoutwaterzwembad, een fitnessruimte en een coworkingruimte.","Vanaf € 810.000","Rijwoningen, El Higuerón","3 slaapkamers","LEARN_MORE","https://nuevaliving.com/nl/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","pl","Osiemnaście z dwudziestu ośmiu domów z trzema sypialniami w El Higuerón, każdy z prywatnym ogrodem i miejscem na własny basen, w zamkniętej inwestycji z basenem solankowym, siłownią i strefą coworkingu.","Od 810 000 €","Domy szeregowe, El Higuerón","3 sypialnie","LEARN_MORE","https://nuevaliving.com/pl/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","no","Atten av tjueåtte hus med tre soverom i El Higuerón, hvert med egen hage og plass til eget basseng, i et lukket anlegg med saltvannsbasseng, treningsrom og coworking-rom.","Fra 810 000 €","Rekkehus, El Higuerón","3 soverom","LEARN_MORE","https://nuevaliving.com/no/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-garden-villas","sv","Arton av tjugoåtta hus med tre sovrum i El Higuerón, vart och ett med egen trädgård och plats för egen pool, i ett slutet område med saltvattenpool, gym och coworkingrum.","Från 810 000 €","Radhus, El Higuerón","3 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-higueron-garden-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-mijas-fuengirola&utm_content=higueron-garden-villas"
"higueron-rooftop-villas","en","Thirteen of thirty-six townhouses still available at El Higuerón, each with a private pool on its roof solarium and views over the Mediterranean.","From EUR 1,120,000","Townhouses, El Higuerón","3-4 bedrooms","LEARN_MORE","https://nuevaliving.com/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","es","Trece de treinta y seis adosados todavía disponibles en El Higuerón, cada uno con piscina privada en el solárium y vistas al Mediterráneo.","Desde 1.120.000 €","Adosados, El Higuerón","3-4 dormitorios","LEARN_MORE","https://nuevaliving.com/es/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","fr","Treize maisons de ville sur trente-six encore disponibles à El Higuerón, chacune avec piscine privative sur son solarium et vue sur la Méditerranée.","À partir de 1 120 000 €","Maisons mitoyennes, El Higuerón","3-4 chambres","LEARN_MORE","https://nuevaliving.com/fr/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","de","Dreizehn von sechsunddreißig Reihenhäusern in El Higuerón sind noch verfügbar, jedes mit eigenem Pool auf dem Dachsolarium und Blick aufs Mittelmeer.","Ab 1.120.000 €","Reihenhäuser, El Higuerón","3-4 Schlafzimmer","LEARN_MORE","https://nuevaliving.com/de/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","ru","Тринадцать из тридцати шести таунхаусов ещё доступны в Эль-Игероне: у каждого собственный бассейн на солярии и вид на Средиземное море.","От 1 120 000 €","Таунхаусы, Эль-Игерон","3-4 спальни","LEARN_MORE","https://nuevaliving.com/ru/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","ar","ثلاثة عشر منزلاً متلاصقاً من أصل ستة وثلاثين ما زالت متاحة في إل إيغيرون، لكل منها مسبح خاص على السولاريوم وإطلالة على البحر المتوسط.","ابتداءً من 1,120,000 €","فلل متلاصقة، إل إيغيرون","3-4 غرف نوم","LEARN_MORE","https://nuevaliving.com/ar/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","nl","Dertien van de zesendertig herenhuizen nog beschikbaar in El Higuerón, elk met een eigen zwembad op het dakterras en uitzicht over de Middellandse Zee.","Vanaf € 1.120.000","Rijwoningen, El Higuerón","3-4 slaapkamers","LEARN_MORE","https://nuevaliving.com/nl/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","pl","Trzynaście z trzydziestu sześciu domów szeregowych wciąż dostępnych w El Higuerón, każdy z prywatnym basenem na solarium i widokiem na Morze Śródziemne.","Od 1 120 000 €","Domy szeregowe, El Higuerón","3-4 sypialnie","LEARN_MORE","https://nuevaliving.com/pl/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","no","Tretten av trettiseks rekkehus er fortsatt ledige i El Higuerón, hvert med eget basseng på solterrassen og utsikt over Middelhavet.","Fra 1 120 000 €","Rekkehus, El Higuerón","3-4 soverom","LEARN_MORE","https://nuevaliving.com/no/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-mijas-fuengirola&utm_content=higueron-rooftop-villas"
"higueron-rooftop-villas","sv","Tretton av trettiosex radhus är fortfarande lediga i El Higuerón, vart och ett med egen pool på solterrassen och utsikt över Medelhavet.","Från 1 120 000 €","Radhus, El Higuerón","3-4 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-higueron-rooftop-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-mijas-fuengirola&utm_content=higueron-rooftop-villas"
